trend,season,resid
-0.894015375038375,-0.07943411531882703,0.004830223395401068
-0.8940080075846393,-0.08054214837665538,0.0059308889994936775
-0.894000639851191,-0.0819124219757939,0.007293794865183889
-0.8939932718379701,-0.08340196892398516,0.008775973800154158
-0.8939859035448308,-0.08353203617354774,0.00889867275657752
-0.8939785349718462,-0.08502159588825417,0.010380863898299397
-0.8939711661188471,-0.08565279543083112,0.011004694587877228
-0.8939637969858711,-0.08781075050988067,0.013155280533950764
-0.893956427572791,-0.0898014462251063,0.015138606836096358
-0.8939490578795747,-0.09055187169667386,0.015881662614447567
-0.8939416879061217,-0.09130229629614582,0.016624717240466547
-0.8939343176524633,-0.09126517573476339,0.01658022642542567
-0.8939269471184168,-0.09557582416221093,0.01565338911929448
-0.8939195763040493,-0.09522874377665783,0.015298937919373867
-0.8939122052092134,-0.08991378643273465,0.015206724680147055
-0.8939048338339127,-0.0873242295190475,0.012609796391159223
-0.8938974621780368,-0.08007699239401483,0.010585323730285645
-0.8938900902415574,-0.07285373851565989,0.008584834035486488
-0.8938827180244231,-0.06333032091793497,0.00689922225005124
-0.8938753455265384,-0.05934256875916234,0.005519160423285596
-0.8938679727479343,-0.05770763867027162,0.0038768575557908136
-0.8938605996884494,-0.05786169635057703,0.004023542176611383
-0.8938532263480399,-0.05863585040121315,0.004790322886837894
-0.8938458527267052,-0.06904490013526675,0.004731758140241182
-0.8938384788243587,-0.07068708214752083,0.006366566250148753
-0.8938311046409749,-0.07229594013220875,0.007968050051452846
-0.8938237301764111,-0.07597138549108284,0.009021058115871172
-0.8938163554306966,-0.08289706542532715,0.008094153894222744
-0.8938089804036885,-0.08429133144814913,0.00948104489003665
-0.8938016050954241,-0.08549467984093942,0.010677017974562442
-0.8937942295057656,-0.08686528221243288,0.012040244756397422
-0.8937868536346457,-0.08842680806693864,0.0135943947397833
-0.89377947748207,-0.0996375463828248,0.014337526504029308
-0.8937721010480015,-0.10134209133346268,0.016034695020598844
-0.8937647243323008,-0.10214037163956594,0.016825598611001302
-0.8937573473349507,-0.10451259730526048,0.019190447279345824
-0.8937499700558746,-0.10452338942153143,0.019193862116540616
-0.893742592495031,-0.10317436963741033,0.017837464771575884
-0.8937352146523703,-0.096881271317796,0.01676710380883306
-0.893727836527813,-0.08915691226397354,0.014265481829985438
-0.8937204581212642,-0.07677485205759459,0.012336315457127989
-0.8937130794327611,-0.06641176879332336,0.009811031533777603
-0.8937057004621614,-0.060978560333015575,0.006985506932761787
-0.8936983212094741,-0.04978503170626332,0.006244871293392351
-0.8936909416746351,-0.051329001732131556,0.002551325664386428
-0.8936835618575119,-0.05497186580270905,0.0009566737978058404
-0.8936761817580922,-0.0562945151463497,0.002271943042026714
-0.8936688013763893,-0.06484222394858964,0.0029670934331396115
-0.8936614207122063,-0.06863198404583859,0.004134410036314096
-0.8936540397656026,-0.0699546266678755,0.0054496717117472615
-0.8936466585364905,-0.07495698393404421,0.0052145116287688476
-0.893639277024767,-0.0799593452534145,0.004979355316380496
-0.8936318952304478,-0.0812819771395728,0.006294605408219578
-0.8936245131533755,-0.0816029866557853,0.006608232847359785
-0.8936171307935775,-0.08426145962854156,0.009259323460318103
-0.8936097481509644,-0.09411271192133895,0.00864296271143794
-0.8936023652254853,-0.09567424767034437,0.010197115534964274
-0.8935949820170905,-0.09761731663595984,0.01213280129218497
-0.8935875985256752,-0.09975111555885015,0.014259216723659929
-0.8935802147512437,-0.10004820633616275,0.014548923726541041
-0.8935728306937394,-0.10205396862762493,0.013932239130606927
-0.8935654463529903,-0.10343944646380933,0.012695259335899323
-0.8935580617290617,-0.0985296875502834,0.013008251918479763
-0.8935506768218727,-0.09130615148784821,0.011007446148387667
-0.8935432916313251,-0.08047485381189785,0.010629014601457043
-0.8935359061573949,-0.06738636826776236,0.010608457732850352
-0.8935285204000336,-0.056531394128094006,0.010206359615639427
-0.8935211343591708,-0.05337834368279773,0.009660996419623369
-0.8935137480347108,-0.05266376675880041,0.008939033171166066
-0.8935063614266512,-0.05207845370608735,0.008346333510393378
-0.8934989745349117,-0.05647037517714723,0.007500731969678709
-0.8934915873594299,-0.06491418832838779,0.005476906625870415
-0.8934841999002079,-0.07017910972290181,0.005504314901378926
-0.8934768121570743,-0.07746266466801914,0.004935283153435721
-0.8934694241300444,-0.08054170109043843,0.005391858258681825
-0.8934620358190972,-0.08278603330816504,0.005013749795821032
-0.8934546472240664,-0.09068967744540145,0.005064827308602471
-0.8934472583449479,-0.09084375935263829,0.005211520336720787
-0.8934398691817981,-0.09340693863578696,0.007767310456719634
-0.8934324797343427,-0.09496848484249602,0.009321467215973267
-0.8934250900026781,-0.09767493872769725,0.01202053136950998
-0.893417699986696,-0.10588912855230928,0.012382132228212939
-0.8934103096863049,-0.10872991836844155,0.012600458453811081
-0.893402919101503,-0.10950410662031398,0.013367256120881632
-0.8933955282322986,-0.11049287541365142,0.01434863404501463
-0.8933881370784492,-0.10978796378783957,0.013636331265353463
-0.8933807456400695,-0.10534675161247682,0.011802800941754121
-0.8933733539170009,-0.09325094602604436,0.01015986541207159
-0.8933659619092451,-0.08115515755760622,0.008516925795193586
-0.8933585696166354,-0.06929792714271304,0.007112564867509108
-0.8933511770392704,-0.05768428065134217,0.005951766658089386
-0.8933437841769852,-0.04766030951849849,0.0037656120731386356
-0.8933363910297696,-0.04609242773012999,0.0021903371375544545
-0.8933289975975345,-0.04569805059588351,0.0017885665710728471
-0.8933216038803035,-0.05015196828457601,0.0010049544224992601
-0.8933142098779031,-0.06176793947023227,0.0021532802861881084
-0.8933068155903597,-0.06769096253455228,0.002838783403181222
-0.8932994210175672,-0.07721274018651113,0.0018928942422773432
-0.8932920261595311,-0.07846376389995063,0.0031365230976806435
-0.893284631016134,-0.07933326341080423,0.003998627465137239
-0.8932772355873205,-0.08310402975922765,0.005146946015106901
-0.8932698398731042,-0.08914737160032302,0.003337714112561785
-0.8932624438732798,-0.0914719859531208,0.005654932465535167
-0.893255047587919,-0.09360599341437972,0.007781543641433242
-0.8932476510169083,-0.09562071750221565,0.00978887115825855
-0.893240254160256,-0.09785002898283898,0.012010785782229583
-0.8932328570178094,-0.09871984522105873,0.012873204878002698
-0.8932254595895485,-0.10025710134610516,0.014403063574788155
-0.8932180618754804,-0.1023581866157406,0.013881688300463546
-0.8932106638754259,-0.1057385135206223,0.012024481085256
-0.8932032655894798,-0.0983093329148979,0.01243310114351226
-0.8931958670174315,-0.09509971230424624,0.009216081960812361
-0.8931884681593064,-0.0805797951953597,0.007764069683008468
-0.8931810690150327,-0.07052225945907677,0.005544333752378616
-0.8931736695845567,-0.06698842512888635,0.0020030999917122205
-0.8931662698678654,-0.06385075972390752,-0.0011419651299579003
-0.8931588698647424,-0.06216330016964243,-0.002836824687346029
-0.893151469575301,-0.062112014546090714,-0.002895510600339102
-0.8931440689994179,-0.06300089040003498,-0.0020140353222779517
-0.8931366681370959,-0.07311444653549555,-0.002368152289209502
-0.8931292669881701,-0.0754677187084431,-2.2281265187773514e-05
-0.8931218655526828,-0.0771625757557278,0.0016651743466096214
-0.8931144638304868,-0.08064713933820561,0.002527283837251093
-0.8931070618216459,-0.08757283647813777,0.0016004009389182228
-0.8930996595259366,-0.08930100860588122,0.0033211707709523974
-0.893092256943454,-0.08966970188467123,0.003682461467259812
-0.8930848540740722,-0.0921375940255071,0.006142950738713959
-0.8930774509177178,-0.09484406548877822,0.008842019045630645
-0.8930700474744262,-0.09693043109325815,0.010920981206818947
-0.8930626437439568,-0.09827740765573598,0.01226055403882742
-0.8930552397264339,-0.10361399478408422,0.01235960102961775
-0.8930478354216876,-0.10864036994406115,0.012148435764813392
-0.8930404308297815,-0.10879415228523868,0.01229481351408479
-0.8930330259504801,-0.10808926068179411,0.011582517031338835
-0.8930256207838971,-0.10217789785886888,0.010893885161865735
-0.8930182153298818,-0.09453381732528696,0.01108759812419513
-0.8930108095883899,-0.08334437172862084,0.010350987645353027
-0.893003403559371,-0.06949220665875233,0.009566741156176062
-0.8929959972427347,-0.06105157045363424,0.008963876663845904
-0.8929885906385365,-0.054500130050702256,0.010250239066893596
-0.892981183746631,-0.05415310020266684,0.009895802326952752
-0.8929737765669412,-0.05370155813466626,0.009436853079262342
-0.8929663690994262,-0.055254515624786955,0.008367329811724944
-0.8929589613441179,-0.06269673228883117,0.005341876940642254
-0.8929515533007997,-0.06835855992556387,0.0031511185046326773
-0.8929441449695541,-0.07297942577115153,0.0025344398989397554
-0.892936736350286,-0.07783887111210419,0.0021563405005892156
-0.8929293274428562,-0.0780642955228488,0.00237435600390401
-0.8929219182473622,-0.085180916966622,0.0016384006830105768
-0.8929145087635748,-0.08754457495184549,0.0013795863545549292
-0.8929070989915648,-0.08874828547294147,0.0025758871036408726
-0.8928996889312467,-0.09112088143985965,0.004941073010240937
-0.8928922785825304,-0.09330255146565279,0.007115332687317788
-0.8928848679454073,-0.09383818892038719,0.0076435595049291205
-0.8928774570197165,-0.09529520204883557,0.0064780988777947135
-0.8928700458055185,-0.10250716086145611,0.0058374370660392305
-0.8928626343026991,-0.10361525115592221,0.006938115857685889
-0.8928552225112416,-0.10391231615421292,0.007227769064519163
-0.8928478104310505,-0.0981679033990796,0.006706080349229926
-0.8928403980620646,-0.086716542973281,0.0057075588740124195
-0.8928329854041946,-0.07499794771255965,0.00444180227498836
-0.8928255724574937,-0.06215740573849834,0.004669161503685237
-0.8928181592217999,-0.0529958437254337,0.005960448034745269
-0.8928107456971236,-0.05082079184124034,0.006393055916018797
-0.8928033318833508,-0.0494481575170676,0.005013007778073231
-0.8927959177804762,-0.04993614725962114,0.00549358341775219
-0.8927885033884031,-0.05614647644719386,0.003851288803073838
-0.8927810887071533,-0.059779000909605834,0.004861335754344109
-0.8927736737365308,-0.06859470875580936,0.0032093877706094176
-0.892766258476555,-0.0689394288755325,0.0035466926303566737
-0.8927588429272111,-0.07177992744053503,0.003764712816123339
-0.8927514270884291,-0.07782331781850292,0.0019554779451310678
-0.8927440109600704,-0.07878814188756116,0.0029128858858304962
-0.8927365945421607,-0.07989624236462037,0.004013569944980033
-0.8927291778346325,-0.08188699968410575,0.005996910556937185
-0.8927217608373467,-0.0844741886950308,0.008576682570576422
-0.8927143435503392,-0.08648893803113678,0.010584014619674953
-0.8927069259735128,-0.0891714391424059,0.013259098154117632
-0.8926995081068481,-0.09104291474757326,0.015123155892620366
-0.8926920899502507,-0.09217500031337318,0.01624782330182295
-0.8926846715036462,-0.09213819574963171,0.016203600291476827
-0.8926772527670271,-0.09233965088139084,0.01639763668661698
-0.8926698337402938,-0.08979812733239347,0.013848694110886295
-0.8926624144233984,-0.08390182297045262,0.010560043722193435
-0.8926549948163237,-0.07430183256665733,0.008797832661250227
-0.8926475749189771,-0.062377814526965995,0.007326635583527974
-0.8926401547312782,-0.05955947161499502,0.004500872483858109
-0.8926327342532273,-0.05809154693180512,0.003025527322617294
-0.8926253134847378,-0.05779218369442647,0.0027187433167492614
-0.8926178924257592,-0.058542419443683914,0.003461558007027965
-0.8926104710761998,-0.05915463067377649,0.004066347887561217
-0.8926030494360639,-0.06174274389443132,0.004031976638188439
-0.8925956275052312,-0.06902165005216002,0.003458282835660409
-0.8925882052836956,-0.06867495620766786,0.0031041667696326547
-0.8925807827714005,-0.06966377550131253,0.004085563550982219
-0.8925733599682691,-0.06986555034690559,0.004279915593443873
-0.892565936874244,-0.07054447578136064,0.004951417933873881
-0.8925585134892683,-0.07067461595639288,0.005074134723930368
-0.8925510898133089,-0.07185435587270295,0.006246450964281003
-0.892543665846262,-0.07384512821028211,0.00822979933481327
-0.8925362415880792,-0.07661431433266824,0.008376498369124685
-0.8925288170387184,-0.08330180343518528,0.0072113535121027805
-0.8925213921981537,-0.08507797878132117,0.008980104017673907
-0.8925139670662732,-0.08594750252187498,0.009842202626347163
-0.8925065416430328,-0.08567213149432513,0.00955940617555695
-0.8924991159284319,-0.08573063687119471,0.009610485837825644
-0.8924916899223317,-0.08524035621593924,0.00911277917647002
-0.89248426362474,-0.07467134652166406,0.008996615424673227
-0.8924768370355204,-0.06854510086022614,0.008093068833799233
-0.8924694101546896,-0.057198334930348226,0.007199127342657596
-0.8924619829821786,-0.05031396208291026,0.005537463442743751
-0.8924545555179259,-0.04910826654388823,0.004324340439468943
-0.8924471277618777,-0.04892851897188314,0.004137165111415708
-0.8924396997139542,-0.049893365490532096,0.00509458358214121
-0.8924322713741294,-0.05942496118015206,0.004158478691866363
-0.8924248427423244,-0.06036645090593825,0.005092539785847561
-0.8924174138184874,-0.06393701274849695,0.006040609874677472
-0.8924099846026113,-0.07086772388735393,0.005118713768234473
-0.8924025550945133,-0.0715226741278387,0.005766234500621192
-0.8923951252942713,-0.07275007628491799,0.006986206857458543
-0.8923876952017611,-0.07288022355392076,0.007108924033951025
-0.8923802648169323,-0.08114177955720409,0.007517850702478679
-0.8923728341397337,-0.08376803020734346,0.007521597385276135
-0.8923654031701317,-0.08468553558967398,0.008431671798004636
-0.8923579719079889,-0.08538845500448308,0.009127159950671038
-0.8923505403533674,-0.08635361209491427,0.010084885486480566
-0.892343108506108,-0.08684162280212873,0.010565464346435682
-0.8923356763661618,-0.08861749355985961,0.012333902964220433
-0.8923282439335967,-0.0916163162539169,0.010095178026180318
-0.8923208112081863,-0.09547381638753517,0.008715130234856039
-0.8923133781899577,-0.08866479446884369,0.009743853327360164
-0.8923059448788679,-0.07980453135129652,0.008721345388398527
-0.8922985112748109,-0.07231879954146606,0.006458316094546057
-0.8922910773778023,-0.06170682907751887,0.006299152592906143
-0.8922836431876907,-0.053566898040720345,0.005996986315922825
-0.8922762087045137,-0.04967911026119547,0.004716837343364033
-0.8922687739281562,-0.04892659282031956,0.0039568851261305715
-0.8922613388585684,-0.048627564441145604,0.0036504216773688425
-0.8922539034957039,-0.0549956476955839,0.002165860158764632
-0.8922464678395459,-0.05855220668487986,0.0030999206620105912
-0.8922390318899809,-0.06838421441369073,0.0024642515819407462
-0.8922315956469602,-0.06950666035510858,0.00357926128033792
-0.8922241591103818,-0.07118723361859979,0.005252398007250747
-0.8922167222803409,-0.07647588608454978,0.005303477523124767
-0.8922092851566389,-0.0805243298081853,0.004114348003023127
-0.8922018477392734,-0.0825864168082968,0.006168997585769165
-0.8921944100281289,-0.08374250410914194,0.007317647175469899
-0.8921869720232475,-0.08702146501805164,0.010589170079498111
-0.8921795337244758,-0.09091189907567201,0.011857113468706548
-0.8921720951318289,-0.09912580791063551,0.012218405681599043
-0.8921646562452397,-0.0991366745406404,0.012221833425014594
-0.8921572170646451,-0.09969601084376921,0.012773730547548934
-0.8921497775899716,-0.1000647397464292,0.013135019975535345
-0.8921423378211406,-0.10031418190381301,0.01337702236408822
-0.8921348977581324,-0.0991798282306648,0.012235228627931805
-0.8921274574008863,-0.08880145612485334,0.012309646563938625
-0.8921200167493502,-0.07887621469790576,0.012837236725525059
-0.8921125758034147,-0.06935651495202466,0.013770336893024315
-0.8921051345631517,-0.061803179727661854,0.014054759378325232
-0.89209769302833,-0.059904852678888613,0.014764064084873407
-0.8920902511990864,-0.05916712025145663,0.014018889828197878
-0.8920828090751854,-0.05903503581753199,0.013879363270372314
-0.8920753666566822,-0.06253501679272076,0.012141765707022745
-0.8920679239434579,-0.06862639610744066,0.010380503358591753
-0.8920604809355137,-0.07445519872298398,0.00835668493676689
-0.8920530376327428,-0.07826507203631396,0.0069289788272908215
-0.8920455940351101,-0.08214658315847942,0.005572910231788519
-0.8920381501426002,-0.08163265621440854,0.005051539395207749
-0.8920307059550736,-0.08150057463321284,0.004912013626485412
-0.8920232614725556,-0.08170236768522271,0.005106362195977265
-0.8920158166949277,-0.08447156639435421,0.005253063757840737
-0.8920083716221568,-0.09132598735194547,0.004254861613236849
-0.8920009262542271,-0.09229115846583313,0.005212587359194831
-0.8919934805909746,-0.09277918124795968,0.005693164478068891
-0.8919860346324615,-0.09314791593142267,0.006054453203018784
-0.8919785883785846,-0.09349266214609625,0.006391753163815461
-0.8919711418293237,-0.09305037433844486,0.005942018806903149
-0.8919636949844971,-0.09306124758385227,0.005945445207483968
-0.8919562478441778,-0.0928335463006356,0.005710296783947966
-0.8919488004082421,-0.08631076115024346,0.00702524222704437
-0.8919413526767066,-0.07812719686985085,0.009294491994934595
-0.8919339046493989,-0.0700629378773904,0.011683025834482441
-0.8919264563263615,-0.0682694574109215,0.01249715987486788
-0.8919190077074938,-0.06842328587633394,0.012643539721412633
-0.8919115587927808,-0.06716996531702644,0.011382770247392204
-0.8919041095821331,-0.06691828018187361,0.0111236359015916
-0.8918966600755027,-0.07433653510418888,0.008074200457960812
-0.8918892102727863,-0.07410915412630828,0.007839369677363761
-0.8918817601740183,-0.07806230661708678,0.006554935949339202
-0.8918743097790546,-0.08211076125224002,0.005365804069493607
-0.8918668590879039,-0.08197868401005706,0.005226276136159891
-0.8918594081004814,-0.08229977219679029,0.005539913335470659
-0.8918519568167522,-0.08271616214411662,0.005948851999067806
-0.8918445052366537,-0.08363337153244108,0.006858609807293803
-0.8918370533600922,-0.09008227724567193,0.0054548960747905495
-0.8918296011870838,-0.09251761373914533,0.005267717565363705
-0.8918221487174905,-0.09355442616555766,0.006297077522182781
-0.8918146959512779,-0.09494910228718981,0.007684300877602301
-0.8918072428885172,-0.09605755175808915,0.008785297285740956
-0.8917997895289115,-0.09625935316720452,0.00897964533525053
-0.8917923358726383,-0.1012617870043324,0.00874448939607042
-0.8917848819194321,-0.1059063543330374,0.0081514666515341
-0.8917774276694201,-0.09969376287066613,0.009776630349328852
-0.8917699731224357,-0.0936001631696705,0.011520754130772914
-0.891762518278445,-0.08377027017520897,0.01214365761188807
-0.8917550631374253,-0.07536195347909684,0.01418814755457476
-0.8917476076992967,-0.06809485606166497,0.014758772728438618
-0.8917401519640106,-0.06905077199571519,0.013092170097310674
-0.8917326959314974,-0.06784511181420845,0.011879053883290802
-0.8917252396016877,-0.07127345372188788,0.01006982426162828
-0.8917177829745365,-0.07474516626321333,0.008303954516019063
-0.8917103260501167,-0.07530022939346881,0.008851560721854668
-0.8917028688281642,-0.08400669071897188,0.007090292585335001
-0.8916954113087154,-0.084900237505256,0.007976381852170422
