Timestamp,Tg_10MinAve,Ts_0cm(raised)_10MinAve,Ts_0cm(Sunk)_10MinAve,Ts_4cm_10MinAve,Ts_10cm_10MinAve,Ts_20cm_10MinAve,Ts_40cm_10MinAve,Swc_4cm_10MinAve,Swc_20cm_10MinAve,SHF_10cm_10MinAve,SHF_20cm_10MinAve
2009/1/1 18:00,NaN,-5.22,-5.08,-4.372,-3.294,-4.936,-4.773,6.846,2.326,4.264317181,5.825912409
2009/1/1 19:00,NaN,-5.829,-6.926,-5.036,-4.034,-5.025,-4.415,6.68,2.326,-1.149339207,3.459854015
2009/1/1 20:00,NaN,-5.338,-10.68,-5.123,-5.525,-4.17,-5.399,6.583,2.327,-5.789867841,0.997810219
2009/1/1 21:00,NaN,-7.9,-10.42,-7.35,-5.027,-5.619,-4.232,6.45,2.327,-10.24713656,-1.618978102
2009/1/1 22:00,NaN,-7.06,-10.83,-6.942,-6.233,-4.838,-4.903,6.385,2.295,-12.11277533,-4.14270073
2009/1/1 23:00,NaN,-7.14,-12.1,-7.22,-7.11,-4.97,-5.322,6.318,2.261,-12.41189427,-5.904014599
2009/1/2 0:00,NaN,-7.82,-13.55,-7.77,-7.56,-5.027,-5.297,6.286,2.228,-15.05594714,-7.295620438
2009/1/2 1:00,NaN,-9.77,-12.1,-9.04,-6.804,-6.068,-4.6,6.254,2.196,-16.46828194,-8.903284672
2009/1/2 2:00,NaN,-9.13,-13.09,-9.55,-7.62,-6.479,-4.379,6.188,2.196,-15.67048458,-9.948540146
2009/1/2 3:00,NaN,-8.84,-15.29,-9.13,-8.88,-5.761,-5.377,6.155,2.129,-16.69118943,-10.9120438
2009/1/2 4:00,NaN,-10.94,-15.79,-10.64,-8.55,-6.589,-4.641,6.089,2.13,-18.8215859,-12.16642336
2009/1/2 5:00,NaN,-11.13,-16.95,-11.17,-9.39,-7.01,-5.003,6.057,2.063,-20.24405286,-13.69817518
2009/1/2 6:00,-31.308,-11.6,-17.39,-11.72,-9.92,-7.39,-5.031,5.991,2.064,-20.83612335,-15.25437956
2009/1/2 7:00,-31.652,-12.04,-17.62,-12.23,-10.38,-7.7,-5.147,5.959,2.031,-21.12819383,-16.46021898
2009/1/2 8:00,-31.696,-12.36,-17.92,-12.62,-10.8,-8.02,-5.233,5.96,2.031,-21.13127753,-17.41459854
2009/1/2 9:00,-32.285,-12.69,-18.4,-12.99,-11.17,-8.32,-5.329,5.927,1.998,-20.85947137,-18.12189781
2009/1/2 10:00,NaN,-12.55,-11.61,-12.92,-11.33,-8.72,-5.398,5.894,1.998,-19.27885463,-18.6879562
2009/1/2 11:00,NaN,-10.62,-3.439,-10.89,-10.43,-8.8,-5.383,6.057,1.93,-6.078414097,-17.41313869
2009/1/2 12:00,NaN,-7.97,3.063,-8.01,-9.33,-8.39,-5.615,6.284,1.995,6.851982379,-12.5310219
2009/1/2 13:00,NaN,-5.558,6.751,-5.328,-7.59,-7.73,-5.951,6.612,2.027,18.98854626,-5.818248175
2009/1/2 14:00,NaN,-4.346,7.3,-3.66,-5.608,-7.39,-5.556,6.975,2.092,24.80440529,0.789416058
2009/1/2 15:00,NaN,-3.245,-0.384,-2.611,-5.554,-5.849,-6.612,6.875,2.192,20.3246696,5.738321168
2009/1/2 16:00,NaN,-4.412,-1.767,-3.754,-4.294,-6.331,-5.52,6.843,2.226,15.3246696,6.902919708
2009/1/2 17:00,NaN,-5.749,-4.401,-4.929,-4.098,-6.002,-5.271,6.711,2.259,6.918942731,6.284306569
2009/1/2 18:00,NaN,-6.234,-6.146,-5.436,-4.629,-5.839,-5.218,6.58,2.227,1.816299559,4.116423358
2009/1/2 19:00,NaN,-6.386,-9,-6.121,-5.288,-5.493,-5.255,6.481,2.227,-2.695594714,1.820072993
2009/1/2 20:00,NaN,-8.23,-12.71,-7.61,-5.689,-5.852,-5.025,6.316,2.261,-8.758590308,-0.735766423
2009/1/2 21:00,NaN,-8.14,-15.16,-7.77,-7.91,-4.923,-6.237,6.251,2.194,-15.02907489,-4.079927007
2009/1/2 22:00,NaN,-10.35,-14.78,-9.87,-7.22,-6.784,-4.713,6.153,2.195,-17.56343612,-7.402554745
2009/1/2 23:00,NaN,-10.44,-16.38,-10.12,-8.47,-6.582,-5.261,6.088,2.129,-20.01894273,-10.00693431
2009/1/3 0:00,NaN,-11.59,-15.04,-10.97,-8.61,-7.21,-4.924,6.069,2.067,-19.83127753,-11.97591241
2009/1/3 1:00,NaN,-11.27,-15.38,-10.94,-9.45,-7.08,-5.534,5.99,2.063,-18.88986784,-13.37810219
2009/1/3 2:00,NaN,-10.69,-18.66,-10.8,-11.13,-6.601,-6.529,5.958,2.03,-19.58105727,-14.30364964
2009/1/3 3:00,NaN,-11.18,-19.04,-11.53,-11.18,-7.21,-6.191,5.892,2.03,-20.8753304,-15.65474453
2009/1/3 4:00,NaN,-12.46,-18.06,-12.58,-11.31,-7.81,-5.898,5.892,1.997,-21.0092511,-16.93138686
2009/1/3 5:00,NaN,-12.1,-17.48,-12.54,-11.46,-8.31,-5.98,5.895,1.998,-18.269163,-17.51861314
2009/1/3 6:00,-30.657,-13.12,-18.57,-13.28,-11.47,-8.74,-5.747,5.859,1.931,-19.56519824,-17.64890511
2009/1/3 7:00,-31.166,-13.52,-19.06,-13.75,-11.86,-8.99,-5.879,5.793,1.931,-20.55286344,-18.30109489
2009/1/3 8:00,-31.615,-13.86,-19.5,-14.13,-12.22,-9.27,-6.012,5.793,1.864,-20.96431718,-19.07773723
2009/1/3 9:00,-32.284,-14.19,-19.58,-14.49,-12.58,-9.53,-6.142,5.761,1.865,-21.17400881,-19.74051095
2009/1/3 10:00,NaN,-13.98,-12.56,-14.1,-12.42,-10,-5.937,5.794,1.831,-17.00396476,-20.05948905
2009/1/3 11:00,NaN,-12,-2.065,-11.83,-11.76,-9.91,-6.134,5.923,1.863,-4.837885463,-18.12883212
2009/1/3 12:00,NaN,-8.56,1.724,-8.95,-10.07,-9.64,-6.247,6.117,1.862,7.345814978,-12.65474453
2009/1/3 13:00,NaN,-5.507,8.12,-5.881,-8.02,-9.07,-6.414,6.479,1.861,20.87092511,-5.630656934
2009/1/3 14:00,NaN,-4.312,5.589,-4.25,-6.627,-8.16,-6.448,6.711,1.993,23.77180617,1.145620438
2009/1/3 15:00,NaN,-3.961,5.325,-3.803,-4.941,-7.49,-6.271,6.909,2.026,23.84581498,5.690875912
2009/1/3 16:00,NaN,-2.81,0.951,-2.533,-4.586,-6.38,-6.444,7.01,2.126,23.37268722,8.59379562
2009/1/3 17:00,NaN,-3.725,-0.564,-3.125,-4.203,-5.903,-6.376,6.876,2.192,16.04140969,9.674817518
2009/1/3 18:00,NaN,-3.38,-3.926,-2.941,-4.851,-4.964,-6.933,6.777,2.193,10.80352423,8.696350365
2009/1/3 19:00,NaN,-4.691,-7.36,-4.242,-4.948,-4.948,-6.646,6.645,2.259,4.176211454,6.940875912
2009/1/3 20:00,NaN,-7.71,-10.79,-6.732,-4.817,-5.903,-5.532,6.446,2.259,-3.855506608,3.980656934
2009/1/3 21:00,NaN,-8.04,-10.06,-7.36,-5.859,-6.093,-5.274,6.315,2.227,-9.199118943,0.140510949
2009/1/3 22:00,NaN,-6.896,-10.63,-7.14,-6.896,-5.539,-5.911,6.283,2.194,-9.161674009,-2.671167883
2009/1/3 23:00,NaN,-8.52,-9.65,-8.14,-6.565,-6.446,-5.384,6.284,2.194,-8.988546256,-4.368613139
2009/1/4 0:00,NaN,-8.11,-9.6,-8.03,-6.928,-6.587,-5.272,6.252,2.195,-8.778414097,-5.325182482
2009/1/4 1:00,NaN,-8.67,-8.66,-8.38,-6.929,-6.91,-5.019,6.252,2.128,-7.91277533,-5.949270073
2009/1/4 2:00,NaN,-7.35,-8.7,-7.4,-7.91,-6.125,-6.039,6.251,2.128,-6.276651982,-5.972992701
2009/1/4 3:00,NaN,-7.52,-8.63,-7.63,-7.33,-6.759,-5.359,6.251,2.128,-5.14845815,-5.659124088
2009/1/4 4:00,NaN,-8.17,-7.84,-7.94,-7.05,-7.13,-5.07,6.25,2.128,-4.615859031,-5.323357664
2009/1/4 5:00,NaN,-8.28,-8.5,-7.95,-6.921,-7.12,-4.959,6.249,2.127,-4.619823789,-5.021532847
2009/1/4 6:00,NaN,-7.34,-12.46,-7.67,-8.11,-5.805,-6.009,6.184,2.128,-8.560352423,-5.149635036
2009/1/4 7:00,NaN,-9.4,-12.81,-9.11,-7.72,-6.732,-5.139,6.151,2.128,-11.60881057,-6.53540146
2009/1/4 8:00,-24.257,-9.61,-13.71,-9.55,-8.35,-6.946,-5.566,6.086,2.062,-13.12819383,-8.116058394
2009/1/4 9:00,-22.508,-9.77,-12.87,-9.81,-8.7,-7.15,-5.587,6.086,2.095,-13.18325991,-9.426277372
2009/1/4 10:00,-17.967,-9.06,-9.36,-9.29,-8.73,-7.32,-5.608,6.12,2.062,-9.042731278,-9.941605839
2009/1/4 11:00,-14.886,-8.17,-6.781,-8.5,-8.36,-7.36,-5.63,6.186,2.095,-4.279295154,-8.830291971
2009/1/4 12:00,NaN,-6.769,-2.046,-7.27,-7.68,-7.15,-5.574,6.284,2.062,1.208810573,-6.753649635
2009/1/4 13:00,NaN,-5.356,-1.663,-5.941,-7.31,-6.524,-5.94,6.382,2.094,5.82246696,-3.82080292
2009/1/4 14:00,NaN,-3.979,3.757,-5.049,-6.016,-6.688,-5.519,6.58,2.127,10.16255507,-1.305839416
2009/1/4 15:00,NaN,-4.49,1.658,-4.538,-4.769,-6.464,-5.284,6.646,2.193,13.99779736,1.909489051
2009/1/4 16:00,NaN,-3.9,-0.323,-3.648,-5.041,-5.483,-5.843,6.669,2.223,12.2185022,4.02189781
2009/1/4 17:00,NaN,-3.082,-2.882,-3.119,-5.126,-4.939,-6.105,6.678,2.226,10.02246696,4.785036496
2009/1/4 18:00,NaN,-4.756,-4.94,-4.345,-4.591,-5.53,-5.499,6.665,2.266,6.156828194,4.659854015
2009/1/4 19:00,NaN,-5.013,-6.784,-5.033,-4.896,-5.123,-5.238,6.579,2.293,1.075330396,3.392335766
2009/1/4 20:00,NaN,-5.44,-8.88,-5.221,-5.626,-4.7,-5.614,6.447,2.293,-3.089427313,1.462773723
2009/1/4 21:00,NaN,-5.618,-8.64,-5.555,-6.279,-4.887,-5.659,6.447,2.26,-5.044933921,-0.558394161
2009/1/4 22:00,NaN,-6.165,-8.98,-6.106,-6.4,-4.979,-5.599,6.382,2.26,-6.035242291,-1.994160584
2009/1/4 23:00,NaN,-7.48,-8.33,-7.28,-5.626,-6.099,-4.627,6.316,2.227,-7.242290749,-3.207664234
2009/1/5 0:00,NaN,-7.81,-8.02,-7.52,-5.79,-6.1,-4.573,6.316,2.227,-6.350660793,-4.091970803
2009/1/5 1:00,-19.576,-7.5,-10,-7.31,-6.597,-5.823,-5.095,6.283,2.227,-7.510572687,-4.663138686
2009/1/5 2:00,-17.874,-7.69,-9.36,-7.59,-6.845,-5.95,-5.086,6.283,2.194,-8.424669604,-5.383576642
2009/1/5 3:00,-16.64,-7.36,-8.18,-7.36,-6.879,-6.044,-5.096,6.283,2.194,-6.474008811,-5.630291971
2009/1/5 4:00,-17.987,-7.29,-8.77,-7.29,-6.847,-6.107,-5.107,6.283,2.194,-5.281497797,-5.46459854
2009/1/5 5:00,-20.265,-7.54,-9.89,-7.47,-6.883,-6.128,-5.134,6.284,2.194,-6.010132159,-5.38649635
2009/1/5 6:00,-23.174,-8.07,-11.77,-7.95,-7.11,-6.189,-5.154,6.251,2.195,-8.43876652,-5.674817518
2009/1/5 7:00,-23.17,-8.62,-12.05,-8.57,-7.53,-6.321,-5.16,6.185,2.195,-11.2753304,-6.801824818
2009/1/5 8:00,-24.9,-8.92,-12.98,-8.93,-7.85,-6.485,-5.167,6.186,2.128,-11.82995595,-8.031751825
2009/1/5 9:00,-25.945,-9.41,-13.73,-9.41,-8.2,-6.673,-5.189,6.154,2.129,-12.96519824,-9.085036496
2009/1/5 10:00,NaN,-9.67,-12.8,-9.7,-8.59,-6.842,-5.26,6.088,2.063,-13.47753304,-10.17408759
2009/1/5 11:00,NaN,-9.36,-10.6,-9.32,-8.37,-7.22,-5.064,6.121,2.096,-8.853303965,-10.45036496
2009/1/5 12:00,NaN,-8.17,-2.522,-8.05,-8.2,-7.04,-5.264,6.285,2.095,-3.112334802,-9.734306569
2009/1/5 13:00,NaN,-6.75,-2.021,-6.584,-7.46,-6.667,-5.389,6.382,2.094,4.119823789,-6.696350365
2009/1/5 14:00,NaN,-5.137,6.451,-4.688,-6.219,-6.537,-5.549,6.679,2.127,11.79559471,-3.341605839
2009/1/5 15:00,NaN,-4.461,-1.08,-3.506,-6.514,-5.33,-6.316,6.645,2.193,11.44537445,0.721167883
2009/1/5 16:00,NaN,-4.161,-0.707,-4.134,-5.389,-5.597,-5.45,6.645,2.193,8.641409692,2.213868613
2009/1/5 17:00,NaN,-3.94,-2.128,-3.555,-5.274,-4.915,-6.072,6.641,2.225,8.2969163,2.858394161
2009/1/5 18:00,NaN,-5.995,-4.42,-5.451,-3.976,-6.206,-4.349,6.579,2.259,5.922026432,3.116058394
2009/1/5 19:00,NaN,-6.504,-7.25,-5.813,-4.525,-5.657,-4.611,6.479,2.26,0.099559471,2.207664234
2009/1/5 20:00,NaN,-7.24,-8.62,-6.666,-4.815,-5.704,-4.768,6.448,2.26,-4.493832599,0.293430657
2009/1/5 21:00,NaN,-6.268,-10.34,-6.086,-6.606,-4.89,-5.647,6.308,2.258,-8.045814978,-1.879927007
2009/1/5 22:00,NaN,-7.32,-9.85,-7.2,-6.633,-5.468,-5.251,6.316,2.294,-8.643612335,-3.824452555
2009/1/5 23:00,NaN,-8.47,-8.72,-7.99,-5.99,-6.248,-4.355,6.284,2.228,-8.516740088,-5.053649635
2009/1/6 0:00,NaN,-8.18,-9.18,-8.12,-6.481,-6.477,-4.258,6.284,2.228,-8.177973568,-5.634306569
2009/1/6 1:00,NaN,-6.963,-9.95,-7.33,-7.35,-5.39,-5.37,6.284,2.195,-8.084140969,-6.105839416
2009/1/6 2:00,NaN,-6.979,-10.59,-7.36,-7.61,-5.588,-5.497,6.251,2.195,-8.03876652,-6.46350365
2009/1/6 3:00,NaN,-7.92,-11.39,-8.11,-7.51,-5.986,-5.029,6.185,2.195,-9.966960352,-6.917518248
2009/1/6 4:00,NaN,-8.16,-10.07,-8.35,-7.61,-6.419,-4.974,6.252,2.195,-9.116740088,-7.784306569
2009/1/6 5:00,-21.103,-8.34,-10.69,-8.36,-7.64,-6.466,-5.113,6.252,2.128,-7.808810573,-7.909854015
2009/1/6 6:00,-20.44,-8.45,-10.36,-8.49,-7.76,-6.546,-5.145,6.186,2.128,-8.38722467,-8.02080292
2009/1/6 7:00,-20.266,-8.45,-10.17,-8.52,-7.8,-6.622,-5.154,6.186,2.128,-8.052422907,-8.026642336
2009/1/6 8:00,-21.902,-8.54,-10.61,-8.58,-7.85,-6.694,-5.201,6.186,2.128,-7.811453744,-8.026642336
2009/1/6 9:00,-25.497,-9.14,-12.55,-9.08,-8.04,-6.748,-5.247,6.12,2.129,-9.959911894,-8.255474453
2009/1/6 10:00,-21.596,-8.73,-9.83,-8.9,-8.21,-6.89,-5.257,6.188,2.129,-8.87753304,-8.98649635
2009/1/6 11:00,NaN,-7.81,-7.15,-8.04,-8.12,-6.745,-5.539,6.219,2.128,-5.193832599,-8.617883212
2009/1/6 12:00,NaN,-7.14,-4.435,-7.25,-7.68,-6.785,-5.207,6.282,2.094,-0.703964758,-7.158759124
2009/1/6 13:00,NaN,-6.06,-2.384,-6.126,-7.06,-6.523,-5.514,6.477,2.126,4.55814978,-4.934306569
2009/1/6 14:00,NaN,-4.135,-2.544,-4.564,-5.968,-6.257,-5.397,6.773,2.125,13.2061674,-1.741605839
2009/1/6 15:00,NaN,-4.467,-2.338,-4.382,-5.644,-5.904,-5.508,6.773,2.191,9.750660793,1.301459854
2009/1/6 16:00,NaN,-5.329,-4.486,-4.485,-4.629,-5.876,-5.269,6.708,2.225,10.35198238,2.483211679
2009/1/6 17:00,NaN,-6.117,-5.482,-5.561,-4.765,-5.877,-4.832,6.643,2.258,2.611453744,2.402554745
2009/1/6 18:00,NaN,-5.659,-7.74,-5.37,-5.8,-4.978,-5.805,6.5,2.255,-1.484581498,0.89379562
2009/1/6 19:00,NaN,-6.03,-8.44,-6.103,-5.846,-5.363,-5.11,6.48,2.26,-3.735242291,-0.842335766
2009/1/6 20:00,NaN,-8.34,-9.83,-7.64,-5.638,-6.445,-4.729,6.447,2.227,-6.744933921,-2.321167883
2009/1/6 21:00,NaN,-8.5,-10.73,-8.03,-6.1,-6.079,-4.62,6.383,2.227,-9.266960352,-4.10729927
2009/1/6 22:00,NaN,-8.01,-12.97,-7.81,-7.76,-5.385,-5.736,6.285,2.195,-11.78193833,-5.819343066
2009/1/6 23:00,NaN,-10.45,-12.25,-9.63,-6.893,-6.802,-4.374,6.254,2.196,-13.31497797,-7.660218978
2009/1/7 0:00,NaN,-10,-13.46,-9.56,-7.85,-6.91,-4.67,6.189,2.196,-13.96960352,-9.290875912
2009/1/7 1:00,NaN,-10.59,-13.67,-10.46,-8.05,-7.18,-4.652,6.123,2.13,-14.72334802,-10.65474453
2009/1/7 2:00,NaN,-9.92,-15.04,-9.84,-9.35,-6.312,-5.733,6.124,2.064,-15.26123348,-11.7919708
2009/1/7 3:00,NaN,-11.35,-14.67,-10.88,-9.27,-6.957,-5.116,6.092,2.064,-15.71277533,-12.80109489
2009/1/7 4:00,NaN,-11.72,-15.08,-11.77,-9.19,-7.92,-4.67,6.059,2.064,-16.20220264,-13.66423358
2009/1/7 5:00,NaN,-11.1,-16.04,-11.16,-10.33,-7.23,-5.782,6.06,2.031,-16.48281938,-14.42810219
2009/1/7 6:00,NaN,-11,-16.59,-11.48,-10.81,-7.49,-5.884,5.993,2.031,-16.85638767,-15.1229927
2009/1/7 7:00,-35.972,-12.31,-16.52,-12.31,-10.65,-8.17,-5.592,5.961,1.998,-17.21057269,-15.74890511
2009/1/7 8:00,-36.078,-12.57,-16.75,-12.62,-10.93,-8.42,-5.692,5.961,1.998,-17.38898678,-16.31094891
2009/1/7 9:00,-36.666,-12.82,-17.09,-12.89,-11.22,-8.66,-5.816,5.895,1.965,-17.66035242,-16.79306569
2009/1/7 10:00,NaN,-12.88,-15.19,-12.94,-11.32,-8.76,-5.881,5.895,1.932,-16.90132159,-17.21861314
2009/1/7 11:00,NaN,-12.27,-12.32,-12.35,-11.33,-9.19,-5.803,5.957,1.93,-13.37665198,-16.98613139
2009/1/7 12:00,NaN,-11.12,-9.3,-11.48,-10.72,-9.06,-5.997,5.985,1.929,-8.497797357,-15.44927007
2009/1/7 13:00,NaN,-9.31,-7.11,-9.91,-10.54,-8.85,-6.302,6.08,1.927,-3.662995595,-12.93905109
2009/1/7 14:00,NaN,-9.03,-4.235,-9.27,-9.23,-9,-5.865,6.145,1.993,0.144493392,-9.945985401
2009/1/7 15:00,NaN,-7.03,-4.088,-7.92,-8.95,-8.3,-6.351,6.242,1.992,2.751982379,-6.913138686
2009/1/7 16:00,NaN,-5.584,-3.936,-7.19,-8.26,-7.91,-6.296,6.308,2.025,3.959030837,-4.339416058
2009/1/7 17:00,NaN,-5.773,-4.783,-7.44,-7.39,-7.84,-5.969,6.341,2.025,3.268722467,-2.475912409
2009/1/7 18:00,NaN,-5.179,-8.1,-7.04,-7.52,-6.882,-6.385,6.342,2.092,1.327312775,-1.551094891
2009/1/7 19:00,NaN,-6.565,-10.04,-7.62,-7.54,-6.973,-6.386,6.352,2.062,-2.027753304,-1.708029197
2009/1/7 20:00,NaN,-8.37,-11.85,-8.87,-7.55,-7.13,-6.022,6.245,2.06,-6.647577093,-2.983576642
2009/1/7 21:00,NaN,-8.84,-12.83,-9.34,-8.11,-7.04,-5.845,6.181,2.06,-9.526431718,-5.038321168
2009/1/7 22:00,NaN,-9.03,-14.43,-9.46,-9.1,-6.488,-6.496,6.15,2.061,-11.6030837,-7.085766423
2009/1/7 23:00,NaN,-9.65,-14.52,-10.17,-9.14,-7.09,-5.939,6.086,2.029,-12.98986784,-8.920437956
2009/1/8 0:00,NaN,-10.07,-15.72,-10.23,-10.34,-6.821,-6.725,6.055,2.029,-14.05154185,-10.44817518
2009/1/8 1:00,NaN,-11.51,-15.02,-11.24,-9.96,-7.75,-6.076,6.055,2.029,-14.25903084,-11.75218978
2009/1/8 2:00,NaN,-12.08,-15.48,-12.33,-9.6,-8.59,-5.314,5.99,1.997,-15.01409692,-12.68248175
2009/1/8 3:00,NaN,-12.13,-15.97,-11.97,-10.32,-8.41,-5.936,5.958,1.997,-15.55066079,-13.61386861
2009/1/8 4:00,NaN,-11.28,-17.47,-11.69,-11.71,-7.75,-6.977,5.959,1.997,-16.07004405,-14.44671533
2009/1/8 5:00,NaN,-11.89,-17.67,-12.03,-11.75,-8.08,-6.87,5.893,1.931,-16.7061674,-15.19452555
2009/1/8 6:00,NaN,-13.35,-17.08,-13.15,-11.54,-8.79,-6.298,5.893,1.931,-16.97004405,-15.88941606
2009/1/8 7:00,NaN,-13.18,-17.56,-13.27,-11.89,-8.89,-6.543,5.861,1.865,-17.15330396,-16.53576642
2009/1/8 8:00,NaN,-13.2,-18.22,-13.4,-12.51,-8.96,-6.874,5.861,1.865,-17.4215859,-17.08649635
2009/1/8 9:00,NaN,-15.78,-17,-14.95,-11.15,-10.49,-5.754,5.795,1.832,-17.54405286,-17.47262774
2009/1/8 10:00,NaN,-13.47,-16.18,-13.57,-12.66,-9.53,-6.941,5.861,1.865,-16.6784141,-17.85328467
2009/1/8 11:00,NaN,-12.34,-12.31,-13.31,-12.41,-9.92,-6.651,5.857,1.83,-12.24713656,-17.46824818
2009/1/8 12:00,NaN,-11.06,-8.16,-12.24,-11.53,-10.02,-6.512,5.951,1.828,-6.539207048,-15.45328467
2009/1/8 13:00,NaN,-9.1,-5.423,-10.46,-10.7,-9.77,-6.847,6.08,1.86,-0.957709251,-12.22007299
2009/1/8 14:00,NaN,-6.603,-2.724,-8.87,-9.91,-9.41,-7.04,6.178,1.926,3.585022026,-8.310948905
2009/1/8 15:00,NaN,-4.814,1.618,-7.64,-8.73,-8.62,-7.04,6.442,1.926,7.502643172,-4.395985401
2009/1/8 16:00,NaN,-2.753,1.959,-6.778,-7.44,-8.05,-6.832,6.673,2.025,10.40220264,-0.785766423
2009/1/8 17:00,NaN,-2.014,-0.201,-5.627,-6.795,-7.28,-7.07,6.872,2.058,11.15462555,2.312773723
2009/1/8 18:00,NaN,-2.394,-5.517,-5.437,-6.291,-6.495,-7.16,6.838,2.125,8.618942731,4.347445255
2009/1/8 19:00,NaN,-4.351,-8.8,-6.307,-6.057,-6.448,-6.643,6.64,2.125,2.723348018,4.377007299
2009/1/8 20:00,NaN,-5.91,-11.29,-6.693,-6.882,-5.922,-6.757,6.443,2.192,-3.855066079,2.301094891
2009/1/8 21:00,NaN,-7.08,-12.45,-7.62,-7.38,-5.759,-6.566,6.313,2.193,-7.629515419,-0.52919708
2009/1/8 22:00,NaN,-9.21,-12.79,-8.99,-7.15,-6.828,-5.847,6.249,2.127,-10.49295154,-3.251824818
2009/1/8 23:00,NaN,-9.58,-13.4,-9.73,-7.88,-6.963,-5.837,6.186,2.129,-12.54977974,-5.797080292
2009/1/9 0:00,NaN,-9.77,-14.09,-10,-8.62,-7.03,-5.861,6.153,2.062,-12.77797357,-7.731386861
2009/1/9 1:00,NaN,-11.74,-14.43,-10.99,-8.48,-7.86,-5.58,6.088,2.063,-13.77665198,-9.295620438
2009/1/9 2:00,NaN,-12.29,-15,-11.79,-8.81,-8.37,-5.367,6.057,2.03,-14.89427313,-10.84452555
2009/1/9 3:00,NaN,-12.45,-15.84,-11.92,-9.85,-8.23,-5.66,5.991,2.03,-15.71057269,-12.25729927
2009/1/9 4:00,NaN,-11.01,-17.69,-11.21,-11.52,-7.3,-7.05,5.992,1.997,-16.18590308,-13.44635036
2009/1/9 5:00,NaN,-12.62,-17.05,-12.25,-10.82,-8.23,-6.379,5.959,1.931,-16.54625551,-14.47518248
2009/1/9 6:00,NaN,-12.59,-17.64,-12.74,-11.43,-8.58,-6.334,5.893,1.931,-17.08325991,-15.36423358
2009/1/9 7:00,NaN,-13.27,-18.09,-13.11,-11.93,-8.74,-6.62,5.86,1.931,-17.61982379,-16.16240876
2009/1/9 8:00,NaN,-14.05,-17.61,-14.18,-11.59,-9.78,-5.942,5.861,1.865,-17.76211454,-16.91240876
2009/1/9 9:00,NaN,-14.59,-17.77,-14.76,-11.66,-10.19,-5.87,5.861,1.832,-17.97092511,-17.53357664
2009/1/9 10:00,NaN,-14.15,-14.48,-14.53,-12.07,-10.24,-6.132,5.861,1.832,-16.61013216,-17.98394161
2009/1/9 11:00,NaN,-12.32,-9.27,-13.45,-11.82,-10.33,-6.333,5.923,1.83,-10.23127753,-17.3080292
2009/1/9 12:00,NaN,-9.96,-4.556,-11.87,-11.06,-10.26,-6.406,6.085,1.862,-2.581497797,-14.34671533
