Timestamp,Tg_10MinAve,Ts_0cm(raised)_10MinAve,Ts_0cm(Sunk)_10MinAve,Ts_4cm_10MinAve,Ts_10cm_10MinAve,Ts_20cm_10MinAve,Ts_40cm_10MinAve,Swc_4cm_10MinAve,Swc_20cm_10MinAve,SHF_10cm_10MinAve,SHF_20cm_10MinAve
2007/1/7 4:00,NAN,-7.23,-10.77,-5.394,-3.638,-2.636,-2.21,3.457,2.46,-10.95859031,-4.602919708
2007/1/7 5:00,NAN,-8.1,-10.74,-6.136,-3.751,-3.144,-2.078,3.324,2.46,-12.94933921,-6.113868613
2007/1/7 6:00,NAN,-9.51,-11.87,-7.05,-3.964,-3.457,-1.94,3.225,2.427,-14.5907489,-7.558394161
2007/1/7 7:00,NAN,-9.6,-13.41,-7.23,-4.728,-3.216,-2.619,3.192,2.394,-16.14977974,-9.027007299
2007/1/7 8:00,NAN,-9.88,-14.24,-7.72,-5.478,-3.498,-2.515,3.093,2.328,-17.53964758,-10.46386861
2007/1/7 9:00,NAN,-11.96,-14.8,-9.12,-5.101,-4.394,-1.784,2.993,2.328,-18.87488987,-11.81058394
2007/1/7 10:00,NAN,-10.18,-7.47,-8.42,-6.035,-4.241,-2.509,3.027,2.262,-18.37488987,-13.06788321
2007/1/7 11:00,NAN,-5.504,2.374,-5.835,-5.891,-4.259,-2.729,3.358,2.228,-7.052863436,-12.6379562
2007/1/7 12:00,NAN,-1.044,9.32,-3.027,-4.77,-4.421,-2.594,3.921,2.226,5.346255507,-8.951094891
2007/1/7 13:00,NAN,1.758,10.47,-0.729,-3.506,-4.054,-2.708,4.45,2.258,13.98942731,-3.64379562
2007/1/7 14:00,NAN,2.82,9.78,0.22,-2.504,-3.612,-2.64,5.047,2.324,16.00969163,0.874817518
2007/1/7 15:00,NAN,3.91,9.84,0.929,-1.864,-3.075,-2.798,5.479,2.391,15.52995595,3.720072993
2007/1/7 16:00,NAN,3.878,7.57,1.273,-1.453,-2.607,-2.76,5.678,2.424,14.78414097,5.482481752
2007/1/7 17:00,NAN,2.378,3.664,0.804,-1.168,-2.309,-2.734,5.678,2.457,13.50440529,6.530291971
2007/1/7 18:00,NAN,-0.573,-1.746,-0.348,-1.147,-2.069,-2.634,5.578,2.523,11.62114537,6.827737226
2007/1/7 19:00,NAN,-3.311,-5.691,-1.702,-1.211,-1.913,-2.547,4.914,2.59,8.719823789,6.54270073
2007/1/7 20:00,NAN,-5.528,-9.24,-3.18,-1.522,-1.812,-2.483,4.119,2.591,3.102202643,5.298540146
2007/1/7 21:00,NAN,-6.728,-11.3,-4.166,-2.339,-1.829,-2.501,3.655,2.625,-5.850660793,2.653284672
2007/1/7 22:00,NAN,-8.75,-12.87,-5.65,-2.707,-2.31,-2.119,3.423,2.526,-12.21409692,-0.67080292
2007/1/7 23:00,NAN,-9.84,-14.24,-6.566,-3.549,-2.442,-2.406,3.225,2.527,-17.0030837,-4.091970803
2007/1/8 0:00,NAN,-10.3,-14.68,-7.37,-4.355,-2.905,-2.263,3.093,2.461,-19.85462555,-7.351094891
2007/1/8 1:00,NAN,-11.35,-15.34,-8.25,-4.744,-3.388,-2.183,2.994,2.395,-21.25550661,-9.977737226
2007/1/8 2:00,NAN,-11.85,-16.11,-8.87,-5.406,-3.748,-2.209,2.894,2.395,-22.2339207,-12.06605839
2007/1/8 3:00,NAN,-12.15,-15.73,-9.41,-5.892,-4.223,-2.174,2.795,2.263,-22.73656388,-13.65656934
2007/1/8 4:00,NAN,-12.58,-16.38,-9.94,-6.294,-4.548,-2.266,2.729,2.23,-22.29559471,-14.81021898
2007/1/8 5:00,NAN,-12.04,-16.06,-9.84,-6.942,-4.625,-2.658,2.729,2.196,-21.61938326,-15.79051095
2007/1/8 6:00,NAN,-13.15,-16.92,-10.52,-6.97,-5.091,-2.615,2.696,2.163,-21.13964758,-16.39781022
2007/1/8 7:00,NAN,-14.04,-18.75,-11.07,-7.61,-5.207,-2.83,2.596,2.13,-22.17312775,-17.12262774
2007/1/8 8:00,NAN,-14.34,-19.55,-11.55,-8.31,-5.311,-3.076,2.53,2.064,-23.28898678,-18.18211679
2007/1/8 9:00,NAN,-14.81,-20.23,-11.98,-8.79,-5.555,-3.362,2.463,1.997,-23.74317181,-19.35875912
2007/1/8 10:00,NAN,-13.56,-10.86,-11.72,-8.95,-6.047,-3.172,2.53,1.964,-21.46211454,-20.26751825
2007/1/8 11:00,NAN,-8.54,-0.337,-8.96,-8.58,-6.206,-3.457,2.861,1.963,-10.11629956,-19.35583942
2007/1/8 12:00,NAN,-3.269,7.37,-5.597,-7.26,-6.32,-3.318,3.291,1.928,3.089867841,-14.8189781
2007/1/8 13:00,NAN,1.089,12.47,-2.293,-5.71,-5.78,-3.552,3.92,2.027,14.96872247,-8.144160584
2007/1/8 14:00,NAN,3.944,14.12,0.093,-4.262,-5.222,-3.515,4.782,2.059,21.37444934,-1.395620438
2007/1/8 15:00,NAN,4.011,11.29,0.811,-2.975,-4.378,-3.589,5.18,2.191,21.76960352,3.633941606
2007/1/8 16:00,NAN,2.735,6.465,0.678,-2.233,-3.75,-3.565,5.279,2.225,19.58237885,6.654379562
2007/1/8 17:00,NAN,0.627,1.323,-0.113,-1.767,-3.276,-3.342,5.18,2.324,16.41585903,7.883211679
2007/1/8 18:00,NAN,-1.852,-4.288,-1.257,-1.967,-2.892,-3.421,4.848,2.391,12.30660793,7.857664234
2007/1/8 19:00,NAN,-4.896,-8.14,-3.11,-2.22,-2.729,-3.246,3.952,2.424,5.594713656,6.563868613
2007/1/8 20:00,NAN,-7.46,-11.51,-4.903,-2.681,-2.848,-3,3.455,2.425,-3.814537445,3.661678832
2007/1/8 21:00,NAN,-9.66,-13.62,-6.425,-3.352,-3.213,-2.797,3.19,2.426,-11.37488987,-0.12080292
2007/1/8 22:00,NAN,-10.38,-15.19,-7.3,-4.524,-3.199,-3.111,2.992,2.394,-16.7246696,-4.057664234
2007/1/8 23:00,NAN,-11.48,-16.33,-8.28,-5.248,-3.599,-3.086,2.827,2.328,-19.79471366,-7.655109489
2007/1/9 0:00,NAN,-12.45,-17.02,-9.32,-5.823,-4.072,-2.909,2.728,2.262,-21.80837004,-10.64379562
2007/1/9 1:00,NAN,-13.1,-16.99,-10.02,-6.381,-4.739,-2.786,2.629,2.163,-22.88325991,-13.02919708
2007/1/9 2:00,NAN,-13.5,-17.74,-10.58,-6.966,-4.986,-2.88,2.595,2.163,-22.6938326,-14.5879562
2007/1/9 3:00,NAN,-14.27,-18.56,-11.31,-7.37,-5.437,-2.886,2.496,2.13,-23,-15.99343066
2007/1/9 4:00,NAN,-14.15,-18.74,-11.61,-8.14,-5.584,-3.197,2.463,2.064,-23.02863436,-17.32481752
2007/1/9 5:00,NAN,-14.29,-18.72,-11.94,-8.56,-5.986,-3.273,2.397,1.964,-22.30132159,-18.32919708
2007/1/9 6:00,NAN,-14.26,-18.33,-12.06,-8.83,-6.276,-3.387,2.397,1.998,-21.29339207,-18.97481752
2007/1/9 7:00,NAN,-14.36,-18.99,-12.18,-9.19,-6.374,-3.6,2.365,1.932,-20.53215859,-19.3270073
2007/1/9 8:00,NAN,-15.64,-19.91,-12.98,-9.31,-6.846,-3.568,2.298,1.865,-21.29911894,-19.65583942
2007/1/9 9:00,NAN,-15.75,-20.53,-13.24,-9.89,-6.938,-3.879,2.264,1.798,-21.96123348,-20.40948905
2007/1/9 10:00,NAN,-14.51,-11.25,-12.76,-9.93,-7.39,-3.804,2.331,1.798,-19.26211454,-21.01313869
2007/1/9 11:00,NAN,-9.48,-0.646,-9.92,-9.43,-7.41,-4.037,2.629,1.797,-8.294273128,-19.65510949
2007/1/9 12:00,NAN,-3.962,5.949,-6.345,-8.36,-7.21,-4.176,3.059,1.795,4.00660793,-14.89489051
2007/1/9 13:00,NAN,1.324,12.81,-2.745,-6.699,-6.698,-4.321,3.688,1.86,15.8215859,-8.131386861
2007/1/9 14:00,NAN,5.003,16.19,0.226,-4.858,-5.975,-4.305,4.583,1.926,24.030837,-0.943065693
2007/1/9 15:00,NAN,3.048,9.99,0.462,-3.515,-5.105,-4.359,4.781,2.025,24.63876652,5.00729927
