trend,season,resid
-0.8958367923929521,-0.07975052271613817,-0.0034921822517751666
-0.8958293582200224,-0.08187783751212521,-0.0013723016287178202
-0.8958219237931324,-0.08879869150232204,-0.0023040810153378555
-0.8958144891121806,-0.09277099102521807,-0.000954289463536595
-0.8958070541772347,-0.09549292900829096,0.001760213584590331
-0.8957996189881081,-0.09964041095419604,0.005900260341368813
-0.8957921835448254,-0.10143029296497544,0.007682706908865411
-0.8957847478472607,-0.10396810332863851,0.010213081574963812
-0.8957773118953888,-0.10437360111994723,0.010611143414400614
-0.8957698756892086,-0.10362471328030369,0.009854819368576906
-0.895762439228566,-0.10449813704522437,0.008105743842963253
-0.8957550025135178,-0.10114061538727324,0.007355848299855694
-0.8957475655438902,-0.09177016664934162,0.005823172002474397
-0.8957401283196822,-0.07863500256006549,0.003140811548306477
-0.8957326908408296,-0.06584027368270519,0.0007989069719119835
-0.8957252531072647,-0.05654566923836548,-0.0006579467163171371
-0.8957178151189682,-0.0486095898905332,-0.0033713488529136804
-0.8957103768758355,-0.04732221164790637,-0.004666165338673145
-0.895702938377823,-0.04716671365466885,-0.0048291018299232435
-0.8956954996249115,-0.051900766407453815,-0.00533260302958205
-0.8956880606169847,-0.0610031026185276,-0.00408289431611053
-0.895680621354055,-0.0690511484155116,-0.003887497192234357
-0.8956731818360056,-0.07693714792971272,-0.003854104765255273
-0.8956657420627514,-0.08072532779318069,-0.002688427504933366
-0.8956583020343297,-0.08229287876917094,-0.0011283165573647835
-0.8956508617506092,-0.08343336836852484,4.7327582686218506e-06
-0.8956434212116209,-0.08495592341179825,0.0015198472625537196
-0.8956359804172005,-0.08871148198176954,0.002652902208212682
-0.8956285393673502,-0.09718363184738185,0.003272401613796716
-0.8956210980619694,-0.09870323723998183,0.00478456570101593
-0.8956136565010228,-0.10042372178005425,0.006497608680141598
-0.8956062146844854,-0.10226906255279476,0.00833550763634483
-0.8955987726122482,-0.1025969617434379,0.008655964754750722
-0.8955913302843156,-0.10222472161875794,0.008276282302138172
-0.895583887700541,-0.10572679634927741,0.006540799249350804
-0.8955764448609095,-0.09949125988205282,0.005527935142026874
-0.8955690017653863,-0.09152840135311732,0.0054028429277462875
-0.8955615584139185,-0.08149562682265532,0.00582286590513259
-0.8955541148064261,-0.07125253799132146,0.006032595246124761
-0.8955466709427973,-0.061593701882863686,0.006826556133354145
-0.8955392268230923,-0.05807973687297885,0.005920209833656043
-0.8955317824471801,-0.056078021659166116,0.006526113073823114
-0.8955243378149998,-0.05739655811206558,0.005222142064650326
-0.8955168929265453,-0.06332416538692953,0.003297126421635599
-0.8955094477816792,-0.06975925839790202,-0.0007354874920765253
-0.8955020023803897,-0.07227864930995109,-0.0008386152714602302
-0.8954945567226723,-0.08150414748416748,-0.002080793154025651
-0.895487110808417,-0.08165782507137367,-0.001934561481074737
-0.8954796646374997,-0.0818666107729659,-0.0017332219503998214
-0.8954722182099606,-0.08911502594805858,-0.004952525442916245
-0.8954647715256893,-0.08985095987609033,-0.004224038199155733
-0.8954573245847205,-0.09145582990563089,-0.0026266151105839297
-0.8954498773868523,-0.09402207282209911,-6.78193919839698e-05
-0.89544242993211,-0.0962880246339009,0.0021906849650754623
-0.8954349822204508,-0.10614983780699828,0.0015848200274490853
-0.8954275342517517,-0.10693321840620845,0.002360752657960097
-0.8954200860260427,-0.10908425395558252,0.004504339981625249
-0.8954126375431662,-0.1102383477415541,0.0056509852847203
-0.8954051888031292,-0.11195516636955317,0.007360355172682409
-0.8953977398059284,-0.10755991514342686,0.005572707318995951
-0.8953902905513461,-0.0953334132745697,0.0037990075151235203
-0.8953828410394746,-0.07915451307824586,0.0006879719563872566
-0.8953753912701667,-0.06648186817493179,-0.001531871396667439
-0.8953679412433444,-0.05452513431503167,-0.0030357935035711936
-0.895360490959105,-0.041031377722748126,-0.0034616862306351415
-0.8953530404172044,-0.04062652253785508,-0.0038739919574287685
-0.8953455896177157,-0.04781982059794316,-0.007148406476647939
-0.8953381385604858,-0.056423421932477694,-0.0063974342287672625
-0.8953306872456183,-0.0629705060481633,-0.005087937547984311
-0.8953232356728674,-0.07038182690043315,-0.00291420438850043
-0.8953157838422288,-0.07257700900855293,-0.0007264741110193373
-0.8953083317537479,-0.08092881012809428,-0.0028423554790232286
-0.8953008794071975,-0.08338778815334791,-0.0003908298003200139
-0.8952934268026507,-0.08326490826621823,-0.000521162291996502
-0.89528597394001,-0.08445161821575073,0.0006580947948953142
-0.8952785208192148,-0.0864059403970662,0.002604963855415532
-0.8952710674401841,-0.09019055498249179,0.006382125061810462
-0.8952636138028692,-0.09570515469548015,0.00665913501744908
-0.8952561599072786,-0.10179223019484855,0.007508620501191721
-0.8952487057532047,-0.10717121704724693,0.012880153199516298
-0.8952412513407824,-0.11032127106647023,0.016022752806317264
-0.8952337966697642,-0.11310228891531218,0.018796315984141
-0.8952263417402625,-0.11457494405646124,0.02026151619578831
-0.8952188865520792,-0.11156103520286995,0.017240152154013755
-0.8952114311052887,-0.09611974727063712,0.012251681015060356
-0.8952039753996496,-0.08183935997651222,0.00842406841436083
-0.8951965194353,-0.06879938933504681,0.005836914048615971
-0.8951890632120351,-0.058480285250173104,0.003355531769901332
-0.8951816067298971,-0.05712994023472725,-0.0006173220973229032
-0.8951741499887951,-0.06008115170961393,-0.0029036930233218294
-0.8951666929886462,-0.059944188001103016,-0.003048113731981661
-0.8951592357294432,-0.06309946724138027,-0.0025153545807993227
-0.8951517782111127,-0.07176290798677169,-0.0017045807639166632
-0.8951443204335886,-0.0748270268499919,0.0013520803217794697
-0.8951368623967427,-0.07681911187517271,0.003336707310114373
-0.8951294041006773,-0.08398164584741212,0.0026466154171157497
-0.8951219455451919,-0.08690088610098609,0.002943334285312571
-0.8951144867302856,-0.08784118771696255,0.0038761770863827705
-0.8951070276558883,-0.08965042216675315,0.005677952461776048
-0.895099568321992,-0.09243860348611282,0.008458674447239467
-0.895092108728433,-0.09756056606750996,0.013573177435077577
-0.8950846488752683,-0.10436908133676061,0.020374232851163465
-0.8950771887623256,-0.11142141529311518,0.027419106694575368
-0.8950697283896077,-0.11544292123708105,0.03143315226582344
-0.8950622677570752,-0.11661110876263343,0.032593879158843264
-0.8950548068646227,-0.11596108071177491,0.031936390215532184
-0.8950473457122182,-0.11384866682406944,0.029816515175422276
-0.8950398842998117,-0.10785904979677857,0.02643449956561672
-0.8950324226273485,-0.09708415300428093,0.023497308669828465
-0.8950249606947085,-0.08790366726711835,0.019539497120060867
-0.8950174985019418,-0.07901654396020062,0.015875047740411596
-0.8950100360488935,-0.07333021795020066,0.012796322107254898
-0.8950025733355825,-0.0720405800392009,0.011499221482944133
-0.8949951103619007,-0.06790933395100729,0.012590627620601147
-0.8949876471278239,-0.06424438156780522,0.01153327483321398
-0.8949801836332562,-0.07250801895975104,0.009329207871276335
-0.8949727198781823,-0.07297210097021321,0.009785826126664676
-0.894965255862558,-0.0730943914158469,0.00990065255667405
-0.8949577915862689,-0.07807782861567025,0.009646489360173205
-0.8949503270492654,-0.08206678233968677,0.008397842427151136
-0.8949428622515501,-0.08345662538495892,0.009780220674707962
-0.8949353971930297,-0.08384432967436384,0.010160459905592556
-0.8949279318736233,-0.0851251968098218,0.011433861721644067
-0.8949204662933022,-0.08786961972732507,0.014170819058826334
-0.8949130004519935,-0.09238689071458743,0.018680624204779894
-0.8949055343496607,-0.09964804730255049,0.025934314690410187
-0.8948980679861694,-0.10255910038652054,0.028837901410888933
-0.8948906013615947,-0.10455963734988569,0.030830971749679414
-0.8948831344757552,-0.1109877552812207,0.026791392396110503
-0.894875667328623,-0.11060218887628667,0.02639835884404429
-0.8948681999202365,-0.10929857229828849,0.02508727485765949
-0.8948607322504042,-0.10081471633784729,0.0244411292568103
-0.8948532643191817,-0.08942567459962333,0.020889808077039107
-0.8948457961264085,-0.07523587810598752,0.017152805170448704
-0.8948383276721036,-0.06567419807544743,0.012813771885135883
-0.8948308589562147,-0.061354635310168014,0.008486740403967685
-0.8948233899786416,-0.05196319661939637,0.009548104975692917
-0.8948159207393773,-0.053440761331101753,0.011018200448133952
-0.894808451238221,-0.05986709114369216,0.009591851349390002
-0.8948009814753263,-0.0627621585048929,0.009864386117804047
-0.8947935114505083,-0.07029207730551633,0.006926594034293854
-0.89478604116377,-0.07206993533372383,0.008696981775763057
-0.8947785706150213,-0.0723965975809609,0.009016173474251321
-0.8947710998042493,-0.0802420905621812,0.00639392340462952
-0.8947636287313361,-0.0810971335922889,0.007241495361823946
-0.8947561573962802,-0.08161037863753012,0.0077472690720093995
-0.8947486857989719,-0.08339588618015964,0.00952530501733051
-0.8947412139393432,-0.0851836461670118,0.011305593144554038
-0.8947337418173908,-0.08892558702229074,0.01504006187788054
-0.8947262694330406,-0.0929648207978711,0.01907182326911061
-0.8947187967862118,-0.09542256537652334,0.021522095200934177
-0.8947113238768652,-0.09683579086154917,0.022927847776613386
-0.8947038507049442,-0.09577060205580568,0.02185518579894885
-0.8946963772704198,-0.09599197273289896,0.02206908304151778
-0.8946889035731805,-0.0957829236552168,0.02185256026659632
-0.8946814296132495,-0.09387149437278765,0.019933657024236107
-0.8946739553904717,-0.08888970250893506,0.01494439093760569
-0.8946664809048652,-0.08304630318773391,0.00909351713079809
-0.8946590061563257,-0.07571166759922437,0.004366480083892399
-0.894651531144839,-0.06506467170537608,0.0015572081284842554
-0.8946440558703299,-0.06192274414169396,-0.001592194709706951
-0.8946365803327326,-0.060662022018490906,-0.002860392370507281
-0.8946291045320318,-0.061839839642126686,-0.0016900505475723193
-0.8946216284681647,-0.06488576899558463,0.0013484027420185285
-0.894614152141018,-0.06853896071519348,0.004994118134480696
-0.8946066755505482,-0.07786535976898941,0.0038527683577366245
-0.8945991986967646,-0.07940151775428399,0.0053814494892475695
-0.8945917215795911,-0.08076887609039017,0.006741330708180282
